_source_id,managed_objects,alarm_type,probable_cause,perceived_severity,state,created_at,updated_at,closed_at,additional_information
67afdyc4,vdu_sblg.tr_sbcTotalClientConnections_decrease_rate,COMMUNICATIONS_ALARM,LINK_TO_PEER_SIPGW_DOWN,MINOR,ACTIVE,2025-04-05T03:52:04.000Z,,,
rtgvf5hg,vdu_sblg.tr_successful_call_setup_rate,COMMUNICATIONS_ALARM,LINK_TO_PEER_SIPGW_DOWN,CRITICAL,CLEARED,2025-04-05T03:52:12.000Z,2025-04-05T03:52:37.000Z,2025-04-05T04:22:58.000Z,
psn4n42y,vdu_sblg.vnfc_sblg4,COMMUNICATIONS_ALARM,LINK_TO_PEER_SIPGW_DOWN,MINOR,ACTIVE,2025-04-05T03:52:14.000Z,,,
u5dd2rig,vdu_mtlg.vnfc_mtlg4,COMMUNICATIONS_ALARM,LINK_TO_PEER_SIPGW_DOWN,INDETERMINATE,CLEARED,2025-04-05T04:05:13.000Z,2025-04-05T04:05:22.000Z,2025-04-05T04:07:54.000Z,
sisheahs,vdu_cssips.vnfc_cssips1,COMMUNICATIONS_ALARM,LINK_TO_PEER_SIPGW_DOWN,MINOR,ACKNOWLEDGED,2025-04-05T04:05:19.000Z,2025-04-05T04:05:42.000Z,,
16hunjt6,vdu_mtlg.vnfc_mtlg4,COMMUNICATIONS_ALARM,LINK_TO_PEER_SIPGW_DOWN,MAJOR,CLEARED,2025-04-05T04:05:23.000Z,2025-04-05T04:05:45.000Z,2025-04-05T04:28:44.000Z,
9f79yaq4,vdu_mtlg.vnfc_mtlg4,COMMUNICATIONS_ALARM,LINK_TO_PEER_SIPGW_DOWN,MAJOR,ACTIVE,2025-04-05T04:05:24.000Z,,,
8jbew5c5,vdu_cslg.tr_scscfOriginatingInviteToAs_increase_rate,COMMUNICATIONS_ALARM,LINK_TO_PEER_SIPGW_DOWN,CRITICAL,ACKNOWLEDGED,2025-04-05T04:05:28.000Z,2025-04-05T04:06:15.000Z,,
g81a0vdw,vdu_mtsip.vnfc_mtsip1,COMMUNICATIONS_ALARM,LINK_TO_PEER_SIPGW_DOWN,WARNING,CLEARED,2025-04-05T04:05:37.000Z,2025-04-05T04:06:03.000Z,2025-04-05T04:08:41.000Z,
4hnw6xeu,vdu_mtlg.vnfc_mtlg4,COMMUNICATIONS_ALARM,LINK_TO_PEER_SIPGW_DOWN,CRITICAL,ACTIVE,2025-04-05T04:05:39.000Z,,,
1c8wxuik,vdu_sbdns.vnfc_sbdns1,COMMUNICATIONS_ALARM,LINK_TO_PEER_SIPGW_DOWN,WARNING,CLEARED,2025-04-05T04:05:42.000Z,2025-04-05T04:06:10.000Z,2025-04-05T04:52:46.000Z,
vm4ssw23,vdu_mtlg.vnfc_mtlg4,COMMUNICATIONS_ALARM,LINK_TO_PEER_SIPGW_DOWN,MAJOR,ACKNOWLEDGED,2025-04-05T04:05:44.000Z,2025-04-05T04:06:06.000Z,,
id5e171y,vdu_cslg.tr_scscfOriginatingInviteToAs_decrease_rate,COMMUNICATIONS_ALARM,LINK_TO_PEER_SIPGW_DOWN,WARNING,ACTIVE,2025-04-05T04:05:49.000Z,,,
697hzs89,vdu_csdip.vnfc_csdip2,COMMUNICATIONS_ALARM,LINK_TO_PEER_SIPGW_DOWN,MAJOR,ACKNOWLEDGED,2025-04-05T04:05:54.000Z,2025-04-05T04:06:05.000Z,,
9crdmkdo,vdu_scsip.vnfc_scsip2,COMMUNICATIONS_ALARM,LINK_TO_PEER_SIPGW_DOWN,INDETERMINATE,ACKNOWLEDGED,2025-04-05T04:06:00.000Z,2025-04-05T04:06:24.000Z,,
s3xbz81s,vdu_mtlg.vnfc_mtlg4,COMMUNICATIONS_ALARM,LINK_TO_PEER_SIPGW_DOWN,WARNING,ACTIVE,2025-04-05T04:06:01.000Z,,,
rygc72a6,vdu_mtlg.vnfc_mtlg4,COMMUNICATIONS_ALARM,LINK_TO_PEER_SIPGW_DOWN,MAJOR,CLEARED,2025-04-05T04:06:02.000Z,2025-04-05T04:06:10.000Z,2025-04-05T04:55:59.000Z,
edv63vht,vdu_mtlg.vnfc_mtlg4,COMMUNICATIONS_ALARM,LINK_TO_PEER_SIPGW_DOWN,MINOR,ACTIVE,2025-04-05T04:06:10.000Z,,,
81xp70b2,vdu_mtlg.vnfc_mtlg4,COMMUNICATIONS_ALARM,LINK_TO_PEER_SIPGW_DOWN,CRITICAL,CLEARED,2025-04-05T04:06:14.000Z,2025-04-05T04:06:22.000Z,2025-04-05T04:57:36.000Z,
o3v0olp8,vdu_mtlg.vnfc_mtlg4,COMMUNICATIONS_ALARM,LINK_TO_PEER_SIPGW_DOWN,MAJOR,CLEARED,2025-04-05T04:06:17.000Z,2025-04-05T04:06:35.000Z,2025-04-05T04:28:38.000Z,
qhpjujw9,vdu_sblg.vnfc_sblg5,COMMUNICATIONS_ALARM,LINK_TO_PEER_SIPGW_DOWN,MAJOR,ACTIVE,2025-04-05T04:06:24.000Z,,,
ixtaiogb,vdu_mtlg.vnfc_mtlg4,COMMUNICATIONS_ALARM,LINK_TO_PEER_SIPGW_DOWN,WARNING,CLEARED,2025-04-05T04:06:29.000Z,2025-04-05T04:06:34.000Z,2025-04-05T04:08:01.000Z,
nakgykgk,vdu_mtlg.vnfc_mtlg4,COMMUNICATIONS_ALARM,LINK_TO_PEER_SIPGW_DOWN,INDETERMINATE,ACTIVE,2025-04-05T04:06:33.000Z,,,
hj44gk0h,vdu_mtlg.vnfc_mtlg4,QUALITY_OF_SERVICE_ALARM,CONGESTION,MINOR,CLEARED,2025-04-05T04:06:36.000Z,2025-04-05T04:06:43.000Z,2025-04-05T04:22:22.000Z,
q2ifzm1y,vdu_sblg.vnfc_sblg2,COMMUNICATIONS_ALARM,LINK_TO_PEER_SIPGW_DOWN,MINOR,CLEARED,2025-04-05T04:06:42.000Z,2025-04-05T04:07:00.000Z,2025-04-05T04:24:09.000Z,
yijmm2f1,vdu_mtlg.vnfc_mtlg4,COMMUNICATIONS_ALARM,LINK_TO_PEER_SIPGW_DOWN,MINOR,ACTIVE,2025-04-05T04:06:43.000Z,,,
hi6i2w2t,vdu_mtlg.vnfc_mtlg4,COMMUNICATIONS_ALARM,LINK_TO_PEER_SIPGW_DOWN,CRITICAL,CLEARED,2025-04-05T04:06:48.000Z,2025-04-05T04:07:09.000Z,2025-04-05T04:58:44.000Z,
lwm3u5ga,vdu_mgw.vnfc_mgw3,COMMUNICATIONS_ALARM,LINK_TO_PEER_SIPGW_DOWN,CRITICAL,ACTIVE,2025-04-05T04:06:50.000Z,,,
xmk8larb,vdu_mgw.tr_mgw_H248_fail_ratio,COMMUNICATIONS_ALARM,LINK_TO_PEER_SIPGW_DOWN,MAJOR,ACTIVE,2025-04-05T04:06:50.000Z,,,
wku8rkf9,vdu_cslg.vnfc_cslg2,COMMUNICATIONS_ALARM,LINK_TO_PEER_SIPGW_DOWN,MINOR,ACKNOWLEDGED,2025-04-05T04:06:53.000Z,2025-04-05T04:06:59.000Z,,
h9lkzd5t,vdu_mtlg.vnfc_mtlg4,COMMUNICATIONS_ALARM,LINK_TO_PEER_SIPGW_DOWN,MINOR,ACTIVE,2025-04-05T04:06:56.000Z,,,
31wa8uvz,vdu_mtlg.vnfc_mtlg4,COMMUNICATIONS_ALARM,LINK_TO_PEER_SIPGW_DOWN,INDETERMINATE,ACTIVE,2025-04-05T04:06:58.000Z,,,
qf75um19,vdu_mtlg.vnfc_mtlg4,COMMUNICATIONS_ALARM,LINK_TO_PEER_SIPGW_DOWN,MINOR,ACKNOWLEDGED,2025-04-05T04:07:02.000Z,2025-04-05T04:07:26.000Z,,
vfil52t6,vdu_csdip.vnfc_csdip1,COMMUNICATIONS_ALARM,LINK_TO_PEER_SIPGW_DOWN,MINOR,ACTIVE,2025-04-05T04:07:06.000Z,,,
7lorllwv,vdu_mtlg.vnfc_mtlg4,COMMUNICATIONS_ALARM,LINK_TO_PEER_SIPGW_DOWN,MINOR,CLEARED,2025-04-05T04:07:15.000Z,2025-04-05T04:07:30.000Z,2025-04-05T04:17:11.000Z,
msof3aey,vdu_sbdia.vnfc_sbdia2,COMMUNICATIONS_ALARM,LINK_TO_PEER_SIPGW_DOWN,CRITICAL,CLEARED,2025-04-05T04:07:16.000Z,2025-04-05T04:07:31.000Z,2025-04-05T04:33:44.000Z,
memcxm0r,vdu_mtlg.vnfc_mtlg4,COMMUNICATIONS_ALARM,LINK_TO_PEER_SIPGW_DOWN,CRITICAL,ACTIVE,2025-04-05T04:07:21.000Z,,,
g49cg6s0,vdu_mtlg.vnfc_mtlg4,COMMUNICATIONS_ALARM,LINK_TO_PEER_SIPGW_DOWN,MINOR,ACKNOWLEDGED,2025-04-05T04:07:25.000Z,2025-04-05T04:07:51.000Z,,
9xajrydg,vdu_mtlg.vnfc_mtlg4,COMMUNICATIONS_ALARM,LINK_TO_PEER_SIPGW_DOWN,WARNING,ACKNOWLEDGED,2025-04-05T04:07:32.000Z,2025-04-05T04:08:00.000Z,,
7xg8r6ri,vdu_cssipe.vnfc_cssipe2,COMMUNICATIONS_ALARM,LINK_TO_PEER_SIPGW_DOWN,MAJOR,ACTIVE,2025-04-05T04:07:33.000Z,,,
gtu00dxt,vdu_mtlg.vnfc_mtlg4,COMMUNICATIONS_ALARM,LINK_TO_PEER_SIPGW_DOWN,CRITICAL,ACTIVE,2025-04-05T04:07:36.000Z,,,
ldyiah1q,vdu_mtlg.vnfc_mtlg4,COMMUNICATIONS_ALARM,LINK_TO_PEER_SIPGW_DOWN,MAJOR,ACTIVE,2025-04-05T04:07:43.000Z,,,
xe2ele9j,vdu_mtlg.vnfc_mtlg4,COMMUNICATIONS_ALARM,LINK_TO_PEER_SIPGW_DOWN,MAJOR,ACKNOWLEDGED,2025-04-05T04:07:46.000Z,2025-04-05T04:08:34.000Z,,
kcuciy4e,vdu_sbdia.vnfc_sbdia2,COMMUNICATIONS_ALARM,LINK_TO_PEER_SIPGW_DOWN,WARNING,CLEARED,2025-04-05T04:07:53.000Z,2025-04-05T04:08:10.000Z,2025-04-05T04:10:11.000Z,
7jdb729o,vdu_mgw.vnfc_mgw4,COMMUNICATIONS_ALARM,LINK_TO_PEER_SIPGW_DOWN,WARNING,ACKNOWLEDGED,2025-04-05T04:07:57.000Z,2025-04-05T04:08:25.000Z,,
32q4yzgv,vdu_mtlg.vnfc_mtlg4,COMMUNICATIONS_ALARM,LINK_TO_PEER_SIPGW_DOWN,CRITICAL,ACKNOWLEDGED,2025-04-05T04:07:57.000Z,2025-04-05T04:08:10.000Z,,
g5mbql8n,vdu_mtlg.vnfc_mtlg6,COMMUNICATIONS_ALARM,LINK_TO_PEER_SIPGW_DOWN,CRITICAL,CLEARED,2025-04-05T04:08:05.000Z,2025-04-05T04:08:23.000Z,2025-04-05T04:22:54.000Z,
98egwmn1,vdu_mtlg.vnfc_mtlg4,COMMUNICATIONS_ALARM,LINK_TO_PEER_SIPGW_DOWN,WARNING,ACTIVE,2025-04-05T04:08:05.000Z,,,
av8o3ofl,vdu_mtlg.vnfc_mtlg4,COMMUNICATIONS_ALARM,LINK_TO_PEER_SIPGW_DOWN,CRITICAL,ACKNOWLEDGED,2025-04-05T04:08:06.000Z,2025-04-05T04:08:53.000Z,,
mvuelcgs,vdu_csdia.vnfc_csdia3,COMMUNICATIONS_ALARM,LINK_TO_PEER_SIPGW_DOWN,MINOR,ACKNOWLEDGED,2025-04-05T04:18:44.000Z,2025-04-05T04:18:51.000Z,,
u08raamg,vdu_csdia.vnfc_csdia3,COMMUNICATIONS_ALARM,LINK_TO_PEER_SIPGW_DOWN,WARNING,ACTIVE,2025-04-05T04:18:44.000Z,,,
y57i6ajt,vdu_mtdb.vnfc_mtdb2,COMMUNICATIONS_ALARM,LINK_TO_PEER_SIPGW_DOWN,WARNING,CLEARED,2025-04-05T04:18:46.000Z,2025-04-05T04:18:51.000Z,2025-04-05T05:03:48.000Z,
iq2ldfes,vdu_csdia.vnfc_csdia3,COMMUNICATIONS_ALARM,LINK_TO_PEER_SIPGW_DOWN,WARNING,CLEARED,2025-04-05T04:18:53.000Z,2025-04-05T04:19:21.000Z,2025-04-05T04:44:45.000Z,
y6m44tz6,vdu_csdia.vnfc_csdia3,COMMUNICATIONS_ALARM,LINK_TO_PEER_SIPGW_DOWN,CRITICAL,ACTIVE,2025-04-05T04:19:01.000Z,,,
099dliab,vdu_csdia.vnfc_csdia3,COMMUNICATIONS_ALARM,LINK_TO_PEER_SIPGW_DOWN,MINOR,CLEARED,2025-04-05T04:19:07.000Z,2025-04-05T04:19:22.000Z,2025-04-05T04:27:18.000Z,
zb38z1yi,vdu_csdia.vnfc_csdia3,COMMUNICATIONS_ALARM,LINK_TO_PEER_SIPGW_DOWN,MINOR,ACTIVE,2025-04-05T04:19:10.000Z,,,
4pbsga5c,vdu_csdia.vnfc_csdia3,COMMUNICATIONS_ALARM,LINK_TO_PEER_SIPGW_DOWN,WARNING,ACTIVE,2025-04-05T04:19:12.000Z,,,
mi3mb93j,vdu_mtlg.vnfc_mtlg1,COMMUNICATIONS_ALARM,LINK_TO_PEER_SIPGW_DOWN,WARNING,ACTIVE,2025-04-05T04:19:18.000Z,,,
zngx4u25,vdu_csdia.vnfc_csdia3,COMMUNICATIONS_ALARM,LINK_TO_PEER_SIPGW_DOWN,MINOR,CLEARED,2025-04-05T04:19:22.000Z,2025-04-05T04:19:48.000Z,2025-04-05T05:12:11.000Z,
cqo80ej6,vdu_csdia.vnfc_csdia3,COMMUNICATIONS_ALARM,LINK_TO_PEER_SIPGW_DOWN,MAJOR,ACTIVE,2025-04-05T04:19:23.000Z,,,
0fqxu7vl,vdu_csdia.vnfc_csdia3,COMMUNICATIONS_ALARM,LINK_TO_PEER_SIPGW_DOWN,WARNING,ACKNOWLEDGED,2025-04-05T04:19:28.000Z,2025-04-05T04:19:40.000Z,,
dz0o2wet,vdu_csdia.vnfc_csdia3,COMMUNICATIONS_ALARM,LINK_TO_PEER_SIPGW_DOWN,MAJOR,ACKNOWLEDGED,2025-04-05T04:19:28.000Z,2025-04-05T04:19:54.000Z,,
lkslowoa,vdu_csdia.vnfc_csdia3,COMMUNICATIONS_ALARM,LINK_TO_PEER_SIPGW_DOWN,MAJOR,ACTIVE,2025-04-05T04:19:33.000Z,,,
ccaar1p2,vdu_csdia.vnfc_csdia3,COMMUNICATIONS_ALARM,LINK_TO_PEER_SIPGW_DOWN,MINOR,ACKNOWLEDGED,2025-04-05T04:19:35.000Z,2025-04-05T04:20:22.000Z,,
dmkiba6d,vdu_csdia.vnfc_csdia3,COMMUNICATIONS_ALARM,LINK_TO_PEER_SIPGW_DOWN,CRITICAL,CLEARED,2025-04-05T04:19:37.000Z,2025-04-05T04:20:04.000Z,2025-04-05T04:48:00.000Z,
el5qsi99,vdu_csdia.vnfc_csdia3,COMMUNICATIONS_ALARM,LINK_TO_PEER_SIPGW_DOWN,MAJOR,ACTIVE,2025-04-05T04:19:46.000Z,,,
do7x4sx3,vdu_csdb.vnfc_csdb4,COMMUNICATIONS_ALARM,LINK_TO_PEER_SIPGW_DOWN,MAJOR,ACKNOWLEDGED,2025-04-05T04:19:53.000Z,2025-04-05T04:20:10.000Z,,
l4kjj9va,vdu_csdia.vnfc_csdia3,COMMUNICATIONS_ALARM,LINK_TO_PEER_SIPGW_DOWN,MINOR,CLEARED,2025-04-05T04:19:59.000Z,2025-04-05T04:20:07.000Z,2025-04-05T05:16:20.000Z,
bxehluur,vdu_csdia.vnfc_csdia3,COMMUNICATIONS_ALARM,LINK_TO_PEER_SIPGW_DOWN,WARNING,ACKNOWLEDGED,2025-04-05T04:20:05.000Z,2025-04-05T04:20:30.000Z,,
6740zs3k,vdu_csdia.vnfc_csdia3,COMMUNICATIONS_ALARM,LINK_TO_PEER_SIPGW_DOWN,MINOR,ACTIVE,2025-04-05T04:20:14.000Z,,,
v584mpx8,vdu_csdia.vnfc_csdia3,COMMUNICATIONS_ALARM,LINK_TO_PEER_SIPGW_DOWN,MAJOR,CLEARED,2025-04-05T04:20:20.000Z,2025-04-05T04:20:29.000Z,2025-04-05T05:15:33.000Z,
btg8tpq1,vdu_sblg.tr_sbcTotalClientConnections_decrease_rate,COMMUNICATIONS_ALARM,LINK_TO_PEER_SIPGW_DOWN,MAJOR,CLEARED,2025-04-05T04:20:26.000Z,2025-04-05T04:20:43.000Z,2025-04-05T04:51:30.000Z,
64xz6ex4,vdu_csdia.vnfc_csdia3,COMMUNICATIONS_ALARM,LINK_TO_PEER_SIPGW_DOWN,CRITICAL,ACTIVE,2025-04-05T04:20:34.000Z,,,
saehdx72,vdu_sbsipc.vnfc_sbsipc3,COMMUNICATIONS_ALARM,LINK_TO_PEER_SIPGW_DOWN,MINOR,ACTIVE,2025-04-05T04:20:41.000Z,,,
kg4xk2sh,vdu_cslg.vnfc_cslg5,COMMUNICATIONS_ALARM,LINK_TO_PEER_SIPGW_DOWN,CRITICAL,CLEARED,2025-04-05T04:20:49.000Z,2025-04-05T04:21:07.000Z,2025-04-05T05:19:22.000Z,
ssiexwwe,vdu_cslg.vnfc_cslg2,COMMUNICATIONS_ALARM,LINK_TO_PEER_SIPGW_DOWN,MAJOR,ACTIVE,2025-04-05T04:20:53.000Z,,,
di2xmjgw,vdu_csdia.vnfc_csdia3,COMMUNICATIONS_ALARM,LINK_TO_LOGIC_DOWN,INDETERMINATE,ACKNOWLEDGED,2025-04-05T04:20:58.000Z,2025-04-05T04:21:50.000Z,,
mjty3k6s,vdu_scsip.vnfc_scsip2,COMMUNICATIONS_ALARM,LINK_TO_PEER_SIPGW_DOWN,WARNING,ACTIVE,2025-04-05T04:20:58.000Z,,,
f7hunt7b,vdu_csdia.vnfc_csdia3,COMMUNICATIONS_ALARM,LINK_TO_PEER_SIPGW_DOWN,MINOR,ACTIVE,2025-04-05T04:20:58.000Z,,,
8jj32des,vdu_cslg.tr_scscfTerminatingInviteToAs_increase_rate,COMMUNICATIONS_ALARM,LINK_TO_PEER_SIPGW_DOWN,CRITICAL,ACTIVE,2025-04-05T04:25:03.000Z,,,
ce28eht4,vdu_sbsipc.vnfc_sbsipc2,COMMUNICATIONS_ALARM,LINK_TO_PEER_SIPGW_DOWN,MAJOR,ACTIVE,2025-04-05T04:28:53.000Z,,,
2ayu1zwt,vdu_sbsipc.vnfc_sbsipc2,COMMUNICATIONS_ALARM,LINK_TO_PEER_SIPGW_DOWN,MINOR,ACTIVE,2025-04-05T04:29:02.000Z,,,
7li6u8yo,vdu_cslg.vnfc_cslg3,COMMUNICATIONS_ALARM,LINK_TO_PEER_SIPGW_DOWN,CRITICAL,CLEARED,2025-04-05T04:29:05.000Z,2025-04-05T04:29:33.000Z,2025-04-05T04:52:21.000Z,
yfxuob9z,vdu_sbsipc.vnfc_sbsipc2,COMMUNICATIONS_ALARM,LINK_TO_PEER_SIPGW_DOWN,MINOR,ACTIVE,2025-04-05T04:29:12.000Z,,,
z4bp3x1a,vdu_sbsipc.vnfc_sbsipc2,COMMUNICATIONS_ALARM,LINK_TO_PEER_SIPGW_DOWN,MINOR,CLEARED,2025-04-05T04:29:21.000Z,2025-04-05T04:29:40.000Z,2025-04-05T04:35:38.000Z,
tdt2n3of,vdu_sbsipc.vnfc_sbsipc2,COMMUNICATIONS_ALARM,LINK_TO_PEER_SIPGW_DOWN,MAJOR,ACTIVE,2025-04-05T04:29:30.000Z,,,
7aix39t4,vdu_sbsipc.vnfc_sbsipc2,COMMUNICATIONS_ALARM,LINK_TO_PEER_SIPGW_DOWN,MINOR,ACTIVE,2025-04-05T04:29:34.000Z,,,
z5209siz,vdu_mtdb.vnfc_mtdb4,COMMUNICATIONS_ALARM,LINK_TO_PEER_SIPGW_DOWN,MAJOR,CLEARED,2025-04-05T04:29:37.000Z,2025-04-05T04:29:50.000Z,2025-04-05T04:50:43.000Z,
8r2rd744,vdu_cssips.vnfc_cssips10,COMMUNICATIONS_ALARM,LINK_TO_PEER_SIPGW_DOWN,MAJOR,ACTIVE,2025-04-05T04:29:37.000Z,,,
myjb9l9z,vdu_sbsipc.vnfc_sbsipc2,COMMUNICATIONS_ALARM,LINK_TO_PEER_SIPGW_DOWN,MAJOR,CLEARED,2025-04-05T04:29:45.000Z,2025-04-05T04:30:09.000Z,2025-04-05T05:07:27.000Z,
al52bjil,vdu_mtdns.vnfc_mtdns1,COMMUNICATIONS_ALARM,LINK_TO_PEER_SIPGW_DOWN,CRITICAL,ACTIVE,2025-04-05T04:29:54.000Z,,,
xtjxfsru,vdu_sbsipc.vnfc_sbsipc2,COMMUNICATIONS_ALARM,LINK_TO_PEER_SIPGW_DOWN,CRITICAL,ACTIVE,2025-04-05T04:30:00.000Z,,,
s01mrdce,vdu_sbsipc.vnfc_sbsipc2,COMMUNICATIONS_ALARM,LINK_TO_PEER_SIPGW_DOWN,MAJOR,ACTIVE,2025-04-05T04:30:00.000Z,,,
v8glp1r7,vdu_sbsipc.vnfc_sbsipc2,COMMUNICATIONS_ALARM,LINK_TO_PEER_SIPGW_DOWN,WARNING,ACTIVE,2025-04-05T04:30:04.000Z,,,
bo6xfq0k,vdu_sbsipc.vnfc_sbsipc2,COMMUNICATIONS_ALARM,LINK_TO_PEER_SIPGW_DOWN,MINOR,CLEARED,2025-04-05T04:30:04.000Z,2025-04-05T04:30:25.000Z,2025-04-05T04:51:17.000Z,
49xyrmwq,vdu_sbsipc.vnfc_sbsipc2,COMMUNICATIONS_ALARM,LINK_TO_PEER_SIPGW_DOWN,WARNING,ACKNOWLEDGED,2025-04-05T04:30:08.000Z,2025-04-05T04:31:04.000Z,,
9vud4xm9,vdu_cslg.imscore_call_setup_ratio,COMMUNICATIONS_ALARM,LINK_TO_PEER_SIPGW_DOWN,WARNING,ACTIVE,2025-04-05T04:30:17.000Z,,,
0je6l35y,vdu_sbsipc.vnfc_sbsipc2,COMMUNICATIONS_ALARM,LINK_TO_PEER_SIPGW_DOWN,MINOR,CLEARED,2025-04-05T04:30:19.000Z,2025-04-05T04:30:30.000Z,2025-04-05T04:58:37.000Z,
zhlti07n,vdu_mtlg.vnfc_mtlg4,COMMUNICATIONS_ALARM,LINK_TO_PEER_SIPGW_DOWN,WARNING,ACTIVE,2025-04-05T04:30:25.000Z,,,
878bq8uk,vdu_sbsipc.vnfc_sbsipc2,COMMUNICATIONS_ALARM,LINK_TO_PEER_SIPGW_DOWN,WARNING,ACTIVE,2025-04-05T04:30:26.000Z,,,
1xj4bspv,vdu_sbdns.vnfc_sbdns1,COMMUNICATIONS_ALARM,LINK_TO_PEER_SIPGW_DOWN,CRITICAL,ACTIVE,2025-04-05T04:30:30.000Z,,,
88z8no8m,vdu_sbsipc.vnfc_sbsipc1,COMMUNICATIONS_ALARM,LINK_TO_PEER_SIPGW_DOWN,MAJOR,ACTIVE,2025-04-05T04:30:30.000Z,,,
vuvu7q36,vdu_sbsipc.vnfc_sbsipc2,COMMUNICATIONS_ALARM,LINK_TO_PEER_SIPGW_DOWN,WARNING,ACTIVE,2025-04-05T04:30:31.000Z,,,
kt7j4g9x,vdu_sbsipc.vnfc_sbsipc2,COMMUNICATIONS_ALARM,LINK_TO_PEER_SIPGW_DOWN,MINOR,ACTIVE,2025-04-05T04:30:35.000Z,,,
p97eaz64,vdu_sbsipc.vnfc_sbsipc2,QUALITY_OF_SERVICE_ALARM,CONGESTION,WARNING,ACTIVE,2025-04-05T04:30:43.000Z,,,
24go13m3,vdu_cslg.tr_CxTimeoutRate,COMMUNICATIONS_ALARM,LINK_TO_PEER_SIPGW_DOWN,MAJOR,ACKNOWLEDGED,2025-04-05T04:30:43.000Z,2025-04-05T04:31:43.000Z,,
b9m82d99,vdu_sblg.vnfc_sblg1,COMMUNICATIONS_ALARM,LINK_TO_PEER_SIPGW_DOWN,INDETERMINATE,ACKNOWLEDGED,2025-04-05T04:30:45.000Z,2025-04-05T04:31:24.000Z,,
eakfsqmu,vdu_sbsipc.vnfc_sbsipc2,COMMUNICATIONS_ALARM,LINK_TO_PEER_SIPGW_DOWN,WARNING,ACTIVE,2025-04-05T04:30:48.000Z,,,
6zyqk9bn,vdu_sbsipc.vnfc_sbsipc2,COMMUNICATIONS_ALARM,LINK_TO_PEER_SIPGW_DOWN,MAJOR,ACKNOWLEDGED,2025-04-05T04:30:54.000Z,2025-04-05T04:31:33.000Z,,
vgrnp7g6,vdu_sbsipc.vnfc_sbsipc2,COMMUNICATIONS_ALARM,LINK_TO_PEER_SIPGW_DOWN,MAJOR,ACTIVE,2025-04-05T04:30:57.000Z,,,
gwqgcgts,vdu_sbsipc.vnfc_sbsipc2,COMMUNICATIONS_ALARM,LINK_TO_PEER_SIPGW_DOWN,WARNING,CLEARED,2025-04-05T04:30:57.000Z,2025-04-05T04:31:08.000Z,2025-04-05T04:47:17.000Z,
7c12m9mt,vdu_sbsipc.vnfc_sbsipc2,COMMUNICATIONS_ALARM,LINK_TO_PEER_SIPGW_DOWN,MAJOR,CLEARED,2025-04-05T04:31:01.000Z,2025-04-05T04:31:26.000Z,2025-04-05T05:17:45.000Z,
86orkmhs,vdu_sbsipc.vnfc_sbsipc2,COMMUNICATIONS_ALARM,LINK_TO_PEER_SIPGW_DOWN,WARNING,ACTIVE,2025-04-05T04:31:08.000Z,,,
b84wbcfh,vdu_sbsipc.vnfc_sbsipc2,COMMUNICATIONS_ALARM,LINK_TO_PEER_SIPGW_DOWN,CRITICAL,ACTIVE,2025-04-05T04:31:16.000Z,,,
f6a4s5w1,vdu_sbsipc.vnfc_sbsipc2,COMMUNICATIONS_ALARM,LINK_TO_PEER_SIPGW_DOWN,MINOR,CLEARED,2025-04-05T04:31:16.000Z,2025-04-05T04:31:45.000Z,2025-04-05T05:17:42.000Z,
zdqr6cg9,vdu_cssips.vnfc_cssips1,COMMUNICATIONS_ALARM,LINK_TO_PEER_SIPGW_DOWN,MINOR,ACTIVE,2025-04-05T04:31:16.000Z,,,
h3dejrwd,vdu_sbsipc.vnfc_sbsipc2,COMMUNICATIONS_ALARM,LINK_TO_PEER_SIPGW_DOWN,MINOR,ACKNOWLEDGED,2025-04-05T04:31:17.000Z,2025-04-05T04:32:09.000Z,,
mq70tmx3,vdu_sbsipc.vnfc_sbsipc2,COMMUNICATIONS_ALARM,LINK_TO_PEER_SIPGW_DOWN,MINOR,ACTIVE,2025-04-05T04:31:19.000Z,,,
5hes3ivy,vdu_cssipe.vnfc_cssipe2,COMMUNICATIONS_ALARM,LINK_TO_PEER_SIPGW_DOWN,CRITICAL,ACTIVE,2025-04-05T04:31:26.000Z,,,
8ctvma4a,vdu_csdia.vnfc_csdia2,COMMUNICATIONS_ALARM,LINK_TO_PEER_SIPGW_DOWN,MINOR,ACTIVE,2025-04-05T04:31:27.000Z,,,
lq2uxj60,vdu_mgw.vnfc_mgw3,COMMUNICATIONS_ALARM,LINK_TO_PEER_SIPGW_DOWN,CRITICAL,ACKNOWLEDGED,2025-04-05T04:31:30.000Z,2025-04-05T04:32:13.000Z,,
8sd8bb2q,vdu_sbdia.vnfc_sbdia3,COMMUNICATIONS_ALARM,LINK_TO_PEER_SIPGW_DOWN,CRITICAL,CLEARED,2025-04-05T04:31:35.000Z,2025-04-05T04:32:05.000Z,2025-04-05T04:57:34.000Z,
lb7sbc1z,vdu_sbsipc.vnfc_sbsipc2,COMMUNICATIONS_ALARM,LINK_TO_PEER_SIPGW_DOWN,MAJOR,CLEARED,2025-04-05T04:31:44.000Z,2025-04-05T04:32:06.000Z,2025-04-05T04:37:39.000Z,
d7r201gn,vdu_mtdns.vnfc_mtdns3,COMMUNICATIONS_ALARM,LINK_TO_PEER_SIPGW_DOWN,MINOR,ACTIVE,2025-04-05T04:31:48.000Z,,,
